data,bairro,tipo_crime,quantidade,zona,fonte,latitude,longitude,observacoes
2024-01-01,Humaitá,Roubo de veículo,2.0,Oeste,SSP-RS (distribuído),,,
2024-01-01,Higienópolis,Roubo de veículo,4.0,Norte,SSP-RS (distribuído),,,
2024-01-01,Higienópolis,Roubo,8.0,Norte,SSP-RS (distribuído),,,
2024-01-01,Higienópolis,Lesão corporal,5.0,Norte,SSP-RS (distribuído),,,
2024-01-01,Guarujá,Roubo,4.0,Sul,SSP-RS (distribuído),,,
2024-01-01,Higienópolis,Tráfico de drogas,1.0,Norte,SSP-RS (distribuído),,,
2024-01-01,Guarujá,Roubo de veículo,2.0,Sul,SSP-RS (distribuído),,,
2024-01-01,Higienópolis,Ameaça,1.0,Norte,SSP-RS (distribuído),,,
2024-01-01,Higienópolis,Furto,14.0,Norte,SSP-RS (distribuído),,,
2024-01-02,Ilha Grande dos Marinheiros,Furto,,Leste,Modelo UFRGS (estimado),-29.981394696168667,-51.274088807898686,Dados estimados baseados no modelo UFRGS para Ilha Grande dos Marinheiros
2024-01-02,Farrapos,Roubo de veículo,,Norte,Modelo UFRGS (estimado),-30.00476796863258,-51.29734788243858,Dados estimados baseados no modelo UFRGS para Farrapos
2024-01-02,Dois Irmãos,Furto,,Oeste,Modelo UFRGS (estimado),-29.99096250407596,-51.23892741460573,Dados estimados baseados no modelo UFRGS para Dois Irmãos
2024-01-02,Cidade Baixa,Tráfico de drogas,1.0,Centro,Dataset Original,,,
2024-01-02,Centro Histórico,Violência doméstica,1.0,Centro,Dataset Original,,,
2024-01-02,Centro Histórico,Furto simples,1.0,Centro,Dataset Original,,,
2024-01-03,Praia de Belas,Estelionato,1.0,Centro,Dataset Original,,,
2024-01-03,Santa Maria Goretti,Ameaça,,Norte,Modelo UFRGS (estimado),-30.0984172205958,-51.23693637225728,Dados estimados baseados no modelo UFRGS para Santa Maria Goretti
2024-01-03,Menino Deus,Furto qualificado,1.0,Centro,Dataset Original,,,
2024-01-03,Centro Histórico,Latrocínio,1.0,Centro,Dataset Original,,,
2024-01-03,Teresópolis,Lesão corporal,,Sul,Modelo UFRGS (estimado),-30.030396319962232,-51.31093574606972,Dados estimados baseados no modelo UFRGS para Teresópolis
2024-01-03,Jardim Europa,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-30.018726997672136,-51.1727418551631,Dados estimados baseados no modelo UFRGS para Jardim Europa
2024-01-03,Fazenda São Borja,Lesão corporal,,Leste,Modelo UFRGS (estimado),-30.019525720221544,-51.208556013340974,Dados estimados baseados no modelo UFRGS para Fazenda São Borja
2024-01-03,Jardim Europa,Homicídio,,Leste,Modelo UFRGS (estimado),-29.936998794081248,-51.1512591647358,Dados estimados baseados no modelo UFRGS para Jardim Europa
2024-01-03,Jardim Carvalho,Outros,,Leste,Modelo UFRGS (estimado),-30.08892711776329,-51.24659705654863,Dados estimados baseados no modelo UFRGS para Jardim Carvalho
2024-01-04,Centro Histórico,Roubo de veículo,1.0,Centro,Dataset Original,,,
2024-01-04,Santa Rosa de Lima,Lesão corporal,,Norte,Modelo UFRGS (estimado),-30.08185045233195,-51.14922408719493,Dados estimados baseados no modelo UFRGS para Santa Rosa de Lima
2024-01-04,Passo das Pedras,Roubo,,Oeste,Modelo UFRGS (estimado),-29.97859905030101,-51.288094934958856,Dados estimados baseados no modelo UFRGS para Passo das Pedras
2024-01-04,Fazenda São Borja,Sequestro,,Leste,Modelo UFRGS (estimado),-30.029291369751878,-51.3126772476972,Dados estimados baseados no modelo UFRGS para Fazenda São Borja
2024-01-04,Vila Jardim,Ameaça,,Leste,Modelo UFRGS (estimado),-30.029883456052808,-51.21923884785716,Dados estimados baseados no modelo UFRGS para Vila Jardim
2024-01-04,Centro Histórico,Ameaça,1.0,Centro,Dataset Original,,,
2024-01-04,Farrapos,Lesão corporal,,Norte,Modelo UFRGS (estimado),-30.036014421915063,-51.13184377619993,Dados estimados baseados no modelo UFRGS para Farrapos
2024-01-04,Cidade Baixa,Lesão corporal,1.0,Centro,Dataset Original,,,
2024-01-04,São Sebastião,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-30.10475266943845,-51.28157132055559,Dados estimados baseados no modelo UFRGS para São Sebastião
2024-01-05,Fazenda São Borja,Furto,,Leste,Modelo UFRGS (estimado),-30.034462227858413,-51.199467316695866,Dados estimados baseados no modelo UFRGS para Fazenda São Borja
2024-01-05,Jardim Europa,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-30.0237959726777,-51.251983042887,Dados estimados baseados no modelo UFRGS para Jardim Europa
2024-01-05,Campo da Tuca,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-29.9589009865033,-51.163792426259135,Dados estimados baseados no modelo UFRGS para Campo da Tuca
2024-01-05,Bom Jesus,Lesão corporal,,Norte,Modelo UFRGS (estimado),-30.11097524185696,-51.28085807364074,Dados estimados baseados no modelo UFRGS para Bom Jesus
2024-01-05,São Sebastião,Ameaça,,Leste,Modelo UFRGS (estimado),-29.990476200409205,-51.17239883098952,Dados estimados baseados no modelo UFRGS para São Sebastião
2024-01-05,Santa Rosa de Lima,Tráfico de drogas,,Norte,Modelo UFRGS (estimado),-30.06553572291348,-51.12505045459005,Dados estimados baseados no modelo UFRGS para Santa Rosa de Lima
2024-01-05,Praia de Belas,Sequestro,1.0,Centro,Dataset Original,,,
2024-01-05,Bom Fim,Furto de veículo,1.0,Norte,Dataset Original,,,
2024-01-05,Centro Histórico,Extorsão,1.0,Centro,Dataset Original,,,
2024-01-05,Vila dos Comerciários,Furto,,Norte,Modelo UFRGS (estimado),-29.990341294976297,-51.31481606735638,Dados estimados baseados no modelo UFRGS para Vila dos Comerciários
2024-01-06,Chácara das Pedras,Furto,,Oeste,Modelo UFRGS (estimado),-29.95073632148256,-51.21294700441236,Dados estimados baseados no modelo UFRGS para Chácara das Pedras
2024-01-06,Protásio Alves,Ameaça,,Oeste,Modelo UFRGS (estimado),-30.100015995336623,-51.231775754332446,Dados estimados baseados no modelo UFRGS para Protásio Alves
2024-01-06,Coronel Marcos,Furto,,Leste,Modelo UFRGS (estimado),-30.032520164702643,-51.29149031563086,Dados estimados baseados no modelo UFRGS para Coronel Marcos
2024-01-06,Jardim Europa,Roubo,,Leste,Modelo UFRGS (estimado),-29.96407164276264,-51.26816209820216,Dados estimados baseados no modelo UFRGS para Jardim Europa
2024-01-06,Teresópolis,Lesão corporal,,Sul,Modelo UFRGS (estimado),-30.036040724446856,-51.187740015452654,Dados estimados baseados no modelo UFRGS para Teresópolis
2024-01-06,Santa Rosa de Lima,Outros,,Norte,Modelo UFRGS (estimado),-29.958966022183457,-51.2102017441957,Dados estimados baseados no modelo UFRGS para Santa Rosa de Lima
2024-01-06,Estância Velha,Ameaça,,Leste,Modelo UFRGS (estimado),-30.038404446878005,-51.14424345381817,Dados estimados baseados no modelo UFRGS para Estância Velha
2024-01-07,Vila dos Comerciários,Ameaça,,Norte,Modelo UFRGS (estimado),-29.993839788164003,-51.255251646365366,Dados estimados baseados no modelo UFRGS para Vila dos Comerciários
2024-01-07,Chácara do Banco,Ameaça,,Oeste,Modelo UFRGS (estimado),-30.04547078044445,-51.171760842063705,Dados estimados baseados no modelo UFRGS para Chácara do Banco
2024-01-08,Coronel Marcos,Lesão corporal,,Leste,Modelo UFRGS (estimado),-30.06731641529819,-51.28766990750307,Dados estimados baseados no modelo UFRGS para Coronel Marcos
2024-01-08,Alto Petrópolis,Lesão corporal,,Leste,Modelo UFRGS (estimado),-30.05418077533157,-51.27845304392232,Dados estimados baseados no modelo UFRGS para Alto Petrópolis
2024-01-08,Estância Velha,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-30.001949866138467,-51.214209237479885,Dados estimados baseados no modelo UFRGS para Estância Velha
2024-01-08,Boa Vista do Sul,Roubo,,Sul,Modelo UFRGS (estimado),-30.036579302875964,-51.21112403493176,Dados estimados baseados no modelo UFRGS para Boa Vista do Sul
2024-01-09,Dois Irmãos,Roubo,,Oeste,Modelo UFRGS (estimado),-29.945568244774204,-51.18982053072413,Dados estimados baseados no modelo UFRGS para Dois Irmãos
2024-01-09,Vila dos Comerciários,Lesão corporal,,Norte,Modelo UFRGS (estimado),-30.12007798059728,-51.30801013674089,Dados estimados baseados no modelo UFRGS para Vila dos Comerciários
2024-01-09,Fazenda São Borja,Furto,,Leste,Modelo UFRGS (estimado),-30.12785525913403,-51.19758352221454,Dados estimados baseados no modelo UFRGS para Fazenda São Borja
2024-01-10,Farrapos,Lesão corporal,,Norte,Modelo UFRGS (estimado),-30.11028266642248,-51.252108603726654,Dados estimados baseados no modelo UFRGS para Farrapos
2024-01-10,Chácara das Pedras,Extorsão,,Oeste,Modelo UFRGS (estimado),-29.93819617069649,-51.13359355710661,Dados estimados baseados no modelo UFRGS para Chácara das Pedras
2024-01-10,Boa Vista do Sul,Extorsão,,Sul,Modelo UFRGS (estimado),-29.94857401220741,-51.16617351338888,Dados estimados baseados no modelo UFRGS para Boa Vista do Sul
2024-01-11,Vila Farrapos,Roubo de veículo,,Norte,Modelo UFRGS (estimado),-30.109641535251058,-51.29962807081953,Dados estimados baseados no modelo UFRGS para Vila Farrapos
2024-01-11,Campo da Tuca,Homicídio,,Leste,Modelo UFRGS (estimado),-29.944446512265102,-51.12029889660759,Dados estimados baseados no modelo UFRGS para Campo da Tuca
2024-01-11,Passo da Areia,Ameaça,,Norte,Modelo UFRGS (estimado),-29.958678994614687,-51.31560129388069,Dados estimados baseados no modelo UFRGS para Passo da Areia
2024-01-11,Chácara das Pedras,Roubo,,Oeste,Modelo UFRGS (estimado),-29.95634650837365,-51.2102379963636,Dados estimados baseados no modelo UFRGS para Chácara das Pedras
2024-01-12,Fazenda São Borja,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-30.0376516793565,-51.30957999850861,Dados estimados baseados no modelo UFRGS para Fazenda São Borja
2024-01-13,Protásio Alves,Roubo,,Oeste,Modelo UFRGS (estimado),-29.957301026797253,-51.18024879121175,Dados estimados baseados no modelo UFRGS para Protásio Alves
2024-01-13,Santa Maria Goretti,Lesão corporal,,Norte,Modelo UFRGS (estimado),-29.99591137409029,-51.19938038183665,Dados estimados baseados no modelo UFRGS para Santa Maria Goretti
2024-01-13,Santa Tereza,Lesão corporal,,Norte,Modelo UFRGS (estimado),-29.94076568377914,-51.23489188230872,Dados estimados baseados no modelo UFRGS para Santa Tereza
2024-01-13,Jardim Carvalho,Furto,,Leste,Modelo UFRGS (estimado),-29.969399055735643,-51.13551773723853,Dados estimados baseados no modelo UFRGS para Jardim Carvalho
2024-01-13,Jardim Europa,Roubo,,Leste,Modelo UFRGS (estimado),-29.93793350402803,-51.14024885230045,Dados estimados baseados no modelo UFRGS para Jardim Europa
2024-01-13,Campo da Tuca,Furto,,Leste,Modelo UFRGS (estimado),-30.10299663016801,-51.30727664911689,Dados estimados baseados no modelo UFRGS para Campo da Tuca
2024-01-13,São Sebastião,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-30.04557423157874,-51.29431100337554,Dados estimados baseados no modelo UFRGS para São Sebastião
2024-01-13,Bom Jesus,Lesão corporal,,Norte,Modelo UFRGS (estimado),-30.119247161497512,-51.26652958729841,Dados estimados baseados no modelo UFRGS para Bom Jesus
2024-01-13,Teresópolis,Furto,,Sul,Modelo UFRGS (estimado),-30.07432559488506,-51.23087757786488,Dados estimados baseados no modelo UFRGS para Teresópolis
2024-01-13,Jardim Itu,Homicídio,,Norte,Modelo UFRGS (estimado),-30.09452672613596,-51.21873660066564,Dados estimados baseados no modelo UFRGS para Jardim Itu
2024-01-13,Farrapos,Roubo de veículo,,Norte,Modelo UFRGS (estimado),-30.10867666278123,-51.19730872667907,Dados estimados baseados no modelo UFRGS para Farrapos
2024-01-14,Boa Vista do Sul,Outros,,Sul,Modelo UFRGS (estimado),-30.067586283972325,-51.255754067050745,Dados estimados baseados no modelo UFRGS para Boa Vista do Sul
2024-01-14,Santa Maria Goretti,Ameaça,,Norte,Modelo UFRGS (estimado),-30.101137228880354,-51.16630218858717,Dados estimados baseados no modelo UFRGS para Santa Maria Goretti
2024-01-15,Estância Velha,Furto,,Leste,Modelo UFRGS (estimado),-30.04265522308289,-51.13030915163586,Dados estimados baseados no modelo UFRGS para Estância Velha
2024-01-15,Ilha Grande dos Marinheiros,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-30.124424362401182,-51.30188925775556,Dados estimados baseados no modelo UFRGS para Ilha Grande dos Marinheiros
2024-01-15,Estância Velha,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-30.040514464182465,-51.2531917992698,Dados estimados baseados no modelo UFRGS para Estância Velha
2024-01-15,Fazenda São Borja,Roubo,,Leste,Modelo UFRGS (estimado),-29.971671486354,-51.241787493754,Dados estimados baseados no modelo UFRGS para Fazenda São Borja
2024-01-15,Campo da Tuca,Lesão corporal,,Leste,Modelo UFRGS (estimado),-30.063300753683546,-51.316086361877446,Dados estimados baseados no modelo UFRGS para Campo da Tuca
2024-01-15,Santa Rosa de Lima,Roubo de veículo,,Norte,Modelo UFRGS (estimado),-29.961525492978165,-51.17196026246858,Dados estimados baseados no modelo UFRGS para Santa Rosa de Lima
2024-01-15,Passo das Pedras,Roubo de veículo,,Oeste,Modelo UFRGS (estimado),-30.050771745388538,-51.18988881244241,Dados estimados baseados no modelo UFRGS para Passo das Pedras
2024-01-15,Dois Irmãos,Furto,,Oeste,Modelo UFRGS (estimado),-30.128128459580296,-51.12908229035902,Dados estimados baseados no modelo UFRGS para Dois Irmãos
2024-01-15,Chácara das Pedras,Lesão corporal,,Oeste,Modelo UFRGS (estimado),-30.03546059642631,-51.1695291028217,Dados estimados baseados no modelo UFRGS para Chácara das Pedras
2024-01-16,Vila Farrapos,Homicídio,,Norte,Modelo UFRGS (estimado),-30.080223283521068,-51.25041794475837,Dados estimados baseados no modelo UFRGS para Vila Farrapos
2024-01-16,Extrema,Roubo,,Oeste,Modelo UFRGS (estimado),-30.0446624374872,-51.15007793731429,Dados estimados baseados no modelo UFRGS para Extrema
2024-01-16,Chácara do Banco,Furto,,Oeste,Modelo UFRGS (estimado),-30.04104887175465,-51.2262865098654,Dados estimados baseados no modelo UFRGS para Chácara do Banco
2024-01-16,Alto Petrópolis,Furto,,Leste,Modelo UFRGS (estimado),-29.94463582570631,-51.19694378289413,Dados estimados baseados no modelo UFRGS para Alto Petrópolis
2024-01-16,Jardim Europa,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-30.04653355830344,-51.18092486694203,Dados estimados baseados no modelo UFRGS para Jardim Europa
2024-01-17,Protásio Alves,Tráfico de drogas,,Oeste,Modelo UFRGS (estimado),-30.06783420692991,-51.194880218642886,Dados estimados baseados no modelo UFRGS para Protásio Alves
2024-01-17,Santa Maria Goretti,Lesão corporal,,Norte,Modelo UFRGS (estimado),-29.9588649339743,-51.13194548550461,Dados estimados baseados no modelo UFRGS para Santa Maria Goretti
2024-01-17,Vila dos Comerciários,Roubo de veículo,,Norte,Modelo UFRGS (estimado),-30.012330775565445,-51.212187841717565,Dados estimados baseados no modelo UFRGS para Vila dos Comerciários
2024-01-17,Ilha Grande dos Marinheiros,Roubo,,Leste,Modelo UFRGS (estimado),-30.11897334030561,-51.29035150728188,Dados estimados baseados no modelo UFRGS para Ilha Grande dos Marinheiros
2024-01-17,Jardim Europa,Furto,,Leste,Modelo UFRGS (estimado),-30.09348091909854,-51.162273112850905,Dados estimados baseados no modelo UFRGS para Jardim Europa
2024-01-17,Getúlio Vargas,Ameaça,,Leste,Modelo UFRGS (estimado),-30.10659366923439,-51.29575623244001,Dados estimados baseados no modelo UFRGS para Getúlio Vargas
2024-01-17,Teresópolis,Roubo de veículo,,Sul,Modelo UFRGS (estimado),-30.09721762692769,-51.228393286234,Dados estimados baseados no modelo UFRGS para Teresópolis
2024-01-18,Chácara das Pedras,Estelionato,,Oeste,Modelo UFRGS (estimado),-30.11412211641605,-51.31747459633004,Dados estimados baseados no modelo UFRGS para Chácara das Pedras
2024-01-18,São Sebastião,Extorsão,,Leste,Modelo UFRGS (estimado),-30.10425690394751,-51.25740509015608,Dados estimados baseados no modelo UFRGS para São Sebastião
2024-01-18,Jardim Carvalho,Ameaça,,Leste,Modelo UFRGS (estimado),-30.028673079381747,-51.30447795312638,Dados estimados baseados no modelo UFRGS para Jardim Carvalho
2024-01-19,Teresópolis,Furto,,Sul,Modelo UFRGS (estimado),-30.089739967096776,-51.136461219408176,Dados estimados baseados no modelo UFRGS para Teresópolis
2024-01-19,Santa Maria Goretti,Roubo de veículo,,Norte,Modelo UFRGS (estimado),-29.98677794208889,-51.17352444375957,Dados estimados baseados no modelo UFRGS para Santa Maria Goretti
2024-01-19,Estância Velha,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-29.98857429634305,-51.15355575733559,Dados estimados baseados no modelo UFRGS para Estância Velha
2024-01-20,Jardim Europa,Ameaça,,Leste,Modelo UFRGS (estimado),-30.058102722000225,-51.268262554376,Dados estimados baseados no modelo UFRGS para Jardim Europa
2024-01-20,Ilha Grande dos Marinheiros,Furto,,Leste,Modelo UFRGS (estimado),-30.10720469856492,-51.26124592405291,Dados estimados baseados no modelo UFRGS para Ilha Grande dos Marinheiros
2024-01-20,Estância Velha,Lesão corporal,,Leste,Modelo UFRGS (estimado),-30.133331910724657,-51.18547845728537,Dados estimados baseados no modelo UFRGS para Estância Velha
2024-01-21,Jardim Europa,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-30.00713287550664,-51.280828829610144,Dados estimados baseados no modelo UFRGS para Jardim Europa
2024-01-21,Vila Jardim,Extorsão,,Leste,Modelo UFRGS (estimado),-29.938590014581987,-51.24920879584707,Dados estimados baseados no modelo UFRGS para Vila Jardim
2024-01-22,Protásio Alves,Furto,,Oeste,Modelo UFRGS (estimado),-29.9573523964304,-51.17728162482945,Dados estimados baseados no modelo UFRGS para Protásio Alves
2024-01-22,Teresópolis,Ameaça,,Sul,Modelo UFRGS (estimado),-30.11897527313001,-51.27267300215472,Dados estimados baseados no modelo UFRGS para Teresópolis
2024-01-22,Boa Vista do Sul,Roubo de veículo,,Sul,Modelo UFRGS (estimado),-29.966058257524296,-51.13138923370807,Dados estimados baseados no modelo UFRGS para Boa Vista do Sul
2024-01-23,Bom Jesus,Tráfico de drogas,,Norte,Modelo UFRGS (estimado),-30.073968209047376,-51.27956821529707,Dados estimados baseados no modelo UFRGS para Bom Jesus
2024-01-23,Estância Velha,Lesão corporal,,Leste,Modelo UFRGS (estimado),-30.000828904099137,-51.13813458982802,Dados estimados baseados no modelo UFRGS para Estância Velha
2024-01-24,Jardim Carvalho,Lesão corporal,,Leste,Modelo UFRGS (estimado),-30.07785526282288,-51.14662306947685,Dados estimados baseados no modelo UFRGS para Jardim Carvalho
2024-01-24,Protásio Alves,Lesão corporal,,Oeste,Modelo UFRGS (estimado),-30.05768884192671,-51.27056891596134,Dados estimados baseados no modelo UFRGS para Protásio Alves
2024-01-25,Estância Velha,Furto,,Leste,Modelo UFRGS (estimado),-30.066067645319567,-51.233891407537314,Dados estimados baseados no modelo UFRGS para Estância Velha
2024-01-25,Chácara das Pedras,Roubo de veículo,,Oeste,Modelo UFRGS (estimado),-30.017152106923533,-51.27792219305403,Dados estimados baseados no modelo UFRGS para Chácara das Pedras
2024-01-25,Chácara das Pedras,Ameaça,,Oeste,Modelo UFRGS (estimado),-30.10669044120625,-51.12971496396786,Dados estimados baseados no modelo UFRGS para Chácara das Pedras
2024-01-25,Campo da Tuca,Lesão corporal,,Leste,Modelo UFRGS (estimado),-29.99364487403796,-51.25613959259578,Dados estimados baseados no modelo UFRGS para Campo da Tuca
2024-01-25,São Sebastião,Ameaça,,Leste,Modelo UFRGS (estimado),-30.068761967689827,-51.16790060724832,Dados estimados baseados no modelo UFRGS para São Sebastião
2024-01-25,Jardim Isabel,Roubo de veículo,,Oeste,Modelo UFRGS (estimado),-30.054737082035064,-51.25001795839966,Dados estimados baseados no modelo UFRGS para Jardim Isabel
2024-01-25,Chácara das Pedras,Homicídio,,Oeste,Modelo UFRGS (estimado),-30.006191310531523,-51.292001213325065,Dados estimados baseados no modelo UFRGS para Chácara das Pedras
2024-01-25,Passo da Areia,Furto,,Norte,Modelo UFRGS (estimado),-30.01745258954661,-51.16673569440137,Dados estimados baseados no modelo UFRGS para Passo da Areia
2024-01-25,Ilha Grande dos Marinheiros,Roubo,,Leste,Modelo UFRGS (estimado),-30.03547459470845,-51.13495336115815,Dados estimados baseados no modelo UFRGS para Ilha Grande dos Marinheiros
2024-01-25,Santa Tereza,Roubo,,Norte,Modelo UFRGS (estimado),-29.978131897373807,-51.13958286556405,Dados estimados baseados no modelo UFRGS para Santa Tereza
2024-01-26,Farrapos,Tráfico de drogas,,Norte,Modelo UFRGS (estimado),-29.971381615970238,-51.295993907480295,Dados estimados baseados no modelo UFRGS para Farrapos
2024-01-26,Vila dos Comerciários,Roubo,,Norte,Modelo UFRGS (estimado),-29.998979824446597,-51.17574257093726,Dados estimados baseados no modelo UFRGS para Vila dos Comerciários
2024-01-26,Vila Jardim,Ameaça,,Leste,Modelo UFRGS (estimado),-29.944233153283907,-51.21292369959613,Dados estimados baseados no modelo UFRGS para Vila Jardim
2024-01-26,Vila Jardim,Lesão corporal,,Leste,Modelo UFRGS (estimado),-29.960695216515692,-51.18747006075141,Dados estimados baseados no modelo UFRGS para Vila Jardim
2024-01-26,Passo da Areia,Roubo de veículo,,Norte,Modelo UFRGS (estimado),-29.95811530922778,-51.26964953280872,Dados estimados baseados no modelo UFRGS para Passo da Areia
2024-01-26,Jardim Europa,Ameaça,,Leste,Modelo UFRGS (estimado),-30.01320641374957,-51.24174221974925,Dados estimados baseados no modelo UFRGS para Jardim Europa
2024-01-27,Alto Petrópolis,Furto,,Leste,Modelo UFRGS (estimado),-29.998557390797327,-51.26950295851858,Dados estimados baseados no modelo UFRGS para Alto Petrópolis
2024-01-27,Passo da Areia,Estelionato,,Norte,Modelo UFRGS (estimado),-30.00236295185221,-51.17830416146631,Dados estimados baseados no modelo UFRGS para Passo da Areia
2024-01-27,Protásio Alves,Lesão corporal,,Oeste,Modelo UFRGS (estimado),-30.00542387641023,-51.23471097370843,Dados estimados baseados no modelo UFRGS para Protásio Alves
2024-01-27,Estância Velha,Tráfico de drogas,,Leste,Modelo UFRGS (estimado),-30.123429713753183,-51.317389174524656,Dados estimados baseados no modelo UFRGS para Estância Velha
2024-01-27,Santa Tereza,Ameaça,,Norte,Modelo UFRGS (estimado),-30.089974113358124,-51.11770353788877,Dados estimados baseados no modelo UFRGS para Santa Tereza
2024-01-27,Jardim Europa,Furto,,Leste,Modelo UFRGS (estimado),-30.122298178452905,-51.141735910991095,Dados estimados baseados no modelo UFRGS para Jardim Europa
2024-01-28,Estância Velha,Extorsão,,Leste,Modelo UFRGS (estimado),-30.093896127458382,-51.120614778198,Dados estimados baseados no modelo UFRGS para Estância Velha
2024-01-28,Jardim Carvalho,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-30.09746590666406,-51.2658161418053,Dados estimados baseados no modelo UFRGS para Jardim Carvalho
2024-01-28,Santa Maria Goretti,Roubo de veículo,,Norte,Modelo UFRGS (estimado),-30.08314634170704,-51.29182595430792,Dados estimados baseados no modelo UFRGS para Santa Maria Goretti
2024-01-29,Passo da Areia,Homicídio,,Norte,Modelo UFRGS (estimado),-29.98094332785706,-51.27572627937628,Dados estimados baseados no modelo UFRGS para Passo da Areia
2024-01-29,Jardim Itu,Sequestro,,Norte,Modelo UFRGS (estimado),-29.99910600760097,-51.160498172118224,Dados estimados baseados no modelo UFRGS para Jardim Itu
2024-01-30,Jardim Carvalho,Outros,,Leste,Modelo UFRGS (estimado),-30.110929285434334,-51.28943466631555,Dados estimados baseados no modelo UFRGS para Jardim Carvalho
